"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"","911d55e7-0dc3-44c7-9f47-ce3735d3ea24","","","","","","6016EC9F82E18_L","Size","L","","","","","","","","","","","24.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","acffd8a4-af31-4785-b34c-33d2f42e5d93","","","","","","6016EC9F82E18_XL","Size","XL","","","","","","","","","","","24.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","eb4c43a4-b8e3-47c2-89fb-0594899bfdab","","","","","","6016EC9F82E18_2XL","Size","2XL","","","","","","","","","","","30.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","fdfdb54a-449e-43e3-a794-51ff260a0cea","","","","","","6016EC9F82E18_3XL","Size","3XL","","","","","","","","","","","30.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6016ee89e160ad359ad85e89","acb2001b-439b-4ef8-907c-0a60a00f18cb","PHYSICAL","shop-all","abstract-waves-sports-bra","Abstract Waves Sports Bra","<p class="""">This gorgeous sports bra is made from moisture-wicking material that stays dry during low and medium intensity workouts. The bra has support material in the shoulder straps, double layer front, and a wide elastic band to ensure constant support. Each bra is hand-cut and sewn in-house after printing. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br><br>• Coordinating gym wear, streetwear, and accessories available.<br>• Available in sizes XS-2XL<br>• Moisture-wicking fabric<br>• Four-way stretch, which means fabric stretches and recovers both on the cross and lengthwise grains<br>• Scoop neckline and racerback<br>• Flat seams and bias binding that eliminate rubbing<br>• Best for A-C cups<br>• Support material in shoulder straps, double layer front, and a wide elastic under breasts<br>• Printed, cut, and hand-sewn by our in-house team<br>• Fabric: 82% polyester, 18% spandex to move when you do<br><br>*Garments tend to run a little small, consider sizing up one size</p>","6016EE8827ED6_XS","Size","XS","","","","","","","","","","","35.00","0.00","No","Unlimited","/womens-plus-sizes, /womens-tops, /abstract-waves","sportswear, activewear, gym wear, fitness wear, fashion workout, streetwear, loungewear, workout bra, yoga bra, sports bra, support bra","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a86bfe785d50698f23149/1613399747508/abstract+waves+sports-bra-white-front.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a86c274521333629ff1b2/1613399749436/aabstract+waves-sports-bra-white-left.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a86c41ac7f359953a2caf/1613399753005/abstract+waves+sports-bra-white-right.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a86c7b2afaf41bc583e03/1613399754518/abstract+waves+sports-bra-white-back.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a86ca5246cb1b62a94fcc/1613399758835/abstract+waves+sports-bra-white-front+1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a86cc870ba86d02a700b2/1613399761241/abstract+waves+sports-bra-white-back+1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601840913506ff1fdab29d6f/1612384161967/bra%2C+non+pad.png"
"","1baa84d0-2a8c-4ba3-be31-1d6e06184891","","","","","","6016EE8827ED6_S","Size","S","","","","","","","","","","","35.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","cd2ee7d9-672c-4c28-aada-bfe376c95242","","","","","","6016EE8827ED6_M","Size","M","","","","","","","","","","","35.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","bbcbcdb1-e5ef-43dc-a798-d0bb541558b7","","","","","","6016EE8827ED6_L","Size","L","","","","","","","","","","","35.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f680b411-ee09-4b32-be6e-93f49964d28e","","","","","","6016EE8827ED6_XL","Size","XL","","","","","","","","","","","35.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","c606c35e-8cf7-4485-9c44-7831d6c890fc","","","","","","6016EE8827ED6_2XL","Size","2XL","","","","","","","","","","","35.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6016f03be160ad359ad85f00","afc5b4ba-dc5c-4df9-bfbd-2638cf686c7f","PHYSICAL","shop-all","abstract-waves-padded-sports-bra","Abstract Waves Padded Sports Bra","The fashion industry accounts for 10% of our carbon emissions and 85% of the product made winds up in landfills each year. Print-on-demand companies are helping to curb this impact by only producing items as they are ordered. This means consumers enjoy custom-made clothing that expresses their style, all while reducing their carbon footprint.<br />
<br />
So stop settling for mass-produced consumer goods and make more meaningful purchases custom made for you. This benefits not only your style and your wallet, but you are helping to reduce your carbon footprint. <br />
 <br />
Get the perfect bra for your workouts! This Padded Sports Bra has soft, moisture-wicking fabric and a comfy cut that&#39;s perfect for low and medium intensity workouts. The extra material in shoulder straps and double-layer front provide all the necessary support, while the padding can be removed from the mesh lining as necessary. Each bra is hand-cut and sewn in-house after printing. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br />
<br />
• Coordinating gym wear, streetwear, and accessories available. <br />
• Scoop neckline and racerback<br />
• Flat seams and bias binding that eliminate rubbing<br />
• Support material in shoulder straps and a wide elastic under breasts<br />
• Best for A–C cups<br />
• Mesh lining with slits for removable pads<br />
• Removable pads included<br />
• Four-way stretch material that stretches and recovers on the cross and lengthwise grains<br />
• Printed, cut, and hand-sewn by our in-house team<br />
• 82% polyester, 18% spandex<br />
• Sports mesh lining: 92% polyester, 8% spandex<br />
• Padding: 100% polyurethane perforated foam and 100% polyester moisture-wicking fabric<br />
<br />
*Garments tend to run a little small, consider sizing up one size","6016F03B04BE9_XS","Size","XS","","","","","","","","","","","40.50","0.00","No","Unlimited","/womens-plus-sizes, /womens-tops, /abstract-waves","sportswear, activewear, gym wear, fitness wear, fashion workout, streetwear, loungewear, sports bra, support bra, padded sports bra, sports bra with pads","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601812f07965d273b1836cf1/1612376149335/all-over-print-padded-sports-bra-white-right-6015a07007dbf.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601812f524ad3a2f4a38f146/1612376155482/all-over-print-padded-sports-bra-white-front-6015a07007e03.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601812f71d04c10f46301261/1612376160126/all-over-print-padded-sports-bra-white-left-6015a07007e6e.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601812f91d715651dd3c236a/1612376172235/all-over-print-padded-sports-bra-white-back-6015a07007edf.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601812fedd224f4e104a58f3/1612376180051/all-over-print-padded-sports-bra-white-front-6015a07007d7a.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018130141fede239602db09/1612376187121/all-over-print-padded-sports-bra-white-back-6015a07007f4c.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018408303d38e5d1153f41a/1612376211597/bra%2C+pad3.png"
"","e2d33db6-beab-4e46-b097-9cb8d8cc4ce1","","","","","","6016F03B04BE9_S","Size","S","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","524323ad-ab55-4d3f-9c76-9e1b9eea39cc","","","","","","6016F03B04BE9_M","Size","M","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","d3698ef5-305e-4fde-a711-a7d1e820993c","","","","","","6016F03B04BE9_L","Size","L","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","347935e3-9602-4d5f-9f56-4ac92a927909","","","","","","6016F03B04BE9_XL","Size","XL","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","373c9b61-1514-4d30-a436-2a6b38f3a6fd","","","","","","6016F03B04BE9_2XL","Size","2XL","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6016f0a36a5c370c90890db7","be4114b6-66bc-4561-ad76-7769820010d5","PHYSICAL","shop-all","abstract-waves-beach-towel","Abstract Waves Beach Towel","<p class="""">Stand out this summer with this colorful coordinating beach towel. Or give your bathroom a vibrant look and wrap yourself up with this super soft and cozy bath blanket size towel. These towels are made from cozy cotton terry and soft poly face with great color vibrancy. Pair with our matching swimwear and beach accessories to create a one-of-a-kind look. <br><br>• Coordinating swimsuits and beach accessories available. <br>• Available in one size: 30”x60”<br>• 52% cotton, 48% polyester<br>• Printed on one side only<br>• The non-printed side is made of terry fabric, making the towel more water-absorbent</p>","6016F0A336EBF","","","","","","","","","","","","","35.00","0.00","No","Unlimited","/womens-accessories, /abstract-waves","beach towel, bath towel, large towel, big towel, towel for beach, beach accessories, beach gear, beach set, matching beach towel, large beach towel, oversized towel","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a81248c86210d93874519/1613398312232/sublimated-towel-white-30x60-beach-6015a0abe2d48.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a812972b8683243716f3f/1613398317163/sublimated-towel-white-30x60-flat-6015a0abe2d00.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a812b5246cb1b62a8ce9d/1613398319084/sublimated-towel-white-30x60-lifestyle-6015a0abe2c5c.jpg"
"6016f1e8e160ad359ad85f65","e9a992a2-dbb9-4bd2-bf8a-5ade510744aa","PHYSICAL","shop-all","abstract-waves-beach-bag","Abstract Waves Beach Bag","<p class="""">Meet your favorite beach accessory for a sunny summer day, our trendy beach bag. Our roomy tote carries everything you need when hitting those warm beaches. This tote even has an inside pocket so no need to dig for keys. Match it with our swimsuits, beach towels, and other accessories to create the perfect beach combo.<br><br>• Coordinating swimsuits and beach accessories available. <br>• Maximum weight limit – 44lbs (20kg)<br>• Large inside pocket<br>• Comfortable cotton webbing handles<br>• Vibrant colors that won't fade<br>• Printed, cut, and hand-sewn by our in-house team<br>• Fabric: 100% polyester fabric</p>","6016F1E789369","","","","","","","","","","","","","35.00","0.00","No","Unlimited","/womens-accessories, /abstract-waves","beach tote, beach bag, large bag, big bag, large tote, big tote, tote with pocket, beach accessories, beach gear, beach set, matching beach tote, matching beach bag","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a80acc1889644fc266f26/1613398191146/all-over-print-large-tote-bag-w-pocket-black-front-601619d8235bd.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a80af378d1c246231c2c5/1613398194538/all-over-print-large-tote-bag-w-pocket-black-back-601619d823555.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a80b29b92b8400e31d521/1613398197782/all-over-print-large-tote-bag-w-pocket-black-front-601619d8233e0.jpg"
"6016f3516a5c370c90890e55","2879c533-4d9e-4280-8d74-485be2da3eaa","PHYSICAL","shop-all","abstract-waves-flip-flops","Abstract Waves Flip-Flops","<p class="""">Prepare for an adventurous and carefree summer with a pair of colorful slippers that are created just for you! The rubber sole is lined with a soft fabric to make sure you feel comfortable wherever your day takes you. Pair with our matching swimwear and beach accessories to create a one-of-a-kind look. <br><br>• Coordinating swimsuits and beach accessories available. <br>• Rubber sole<br>• Customizable 100% polyester fabric lining<br>• Black Y-shaped rubber straps<br>• Toe post style</p>","6016F35114543_S","Size","S","","","","","","","","","","","18.00","0.00","No","Unlimited","/womens-accessories, /abstract-waves","women's flip flops, flip-flops, sandals for women, flip-flops for women, beachwear, sandals, surfwear, summer clothes, women's swimwear, girl's swimwear, girl's flip flops, girl's sandals","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a82a3f0571f68b00c8601/1613398698268/abstract+waves-flip-flops-white-lifestyle-1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a82657808c5425d2cf30c/1613398632240/abstract+waves-flip-flops-white-front-left.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a826f1ac7f3599539db9c/1613398642986/abstract+waves-flip-flops-white-front.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a8277b441e6035c57c71d/1613398651082/abstract+waves-flip-flops-white-front-right.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a829164681006f63d9912/1613398676752/abstract+waves-flip-flops-white-left.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a82958c86210d93875f1c/1613398680366/abstract+waves-flip-flops-white-right.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a82977808c5425d2cf707/1613398683422/abstract+waves-flip-flops-white-back.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a829ee0381e3ad4603f24/1613398691197/abstract+waves-flip-flops-white-top.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a82ccdf6c9f16ca8255f8/1613398734552/flip+flops.png"
"","bbc63998-c696-4159-8ba6-9e62422b4573","","","","","","6016F35114543_M","Size","M","","","","","","","","","","","18.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","e634482a-bd26-4a6c-ae33-b3d2a538e652","","","","","","6016F35114543_L","Size","L","","","","","","","","","","","18.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6016f5d8e160ad359ad86059","2d076cc7-ffb7-42f3-bca9-3a1a1fb802ea","PHYSICAL","shop-all","abstract-waves-sling-bag","Abstract Waves Sling Bag","<p class="""">Don't want to carry a large, bulky purse but need a place to keep your phone, cards, and keys? Our sling bag is the ultimate accessory for people on the go. And this little bag has everything—comes in two sizes, has an inside pocket, and adjustable straps—to become a favorite among runners, tourists, and people on the go who want to keep their hands free. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br><br>• Coordinating gym wear, streetwear, and accessories available. <br>• Comes in S/M and M/L<br>• Top zipper with 2 sliders<br>• Comfortable cotton webbing handles<br>• Small inner pocket<br>• Silky lining piped inside hems<br>• Vibrant colors that won't fade<br>• 1¼'' wide adjustable straps with plastic strap regulators available in 2 sizes<br>• Printed, cut, and hand-sewn by our in-house team<br>• Fabric: 100% polyester fabric</p>","6016F5D85870F_S-M","Size","S/M","","","","","","","","","","","35.00","0.00","No","Unlimited","/womens-accessories, /blue-leaves-design","sling pack, sling bag, fanny pack, fanny bag, waist bag, waist pack, small bag, small purse, sling purse, waist bag for women, waist bag women","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a862eb441e6035c581ecc/1613399602556/abstract+waves-sling+bag-white-front-1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a863172b868324371f90c/1613399605765/abstract+waves-sling+bag-white-front.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a863d8d8bc021cb824f45/1613399617688/abstract+waves-sling+bag-white-lifestyle-1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018411dcd89f3689b7ebb60/1612202271289/sling+bag.png"
